,count_unique,count_null,count_missing_passive,count_missing_confirmed,ppn_null,data_type
CC_POSTERIOR_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CC_POSTERIOR_SIZE_UCBERKELEYAV1451_10_17_16,81,0,0,0,0.0,object
CSF_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CSF_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_LH_BANKSSTS_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_CUNEUS_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_CUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_LH_ENTORHINAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_LH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,81,0,0,0,0.0,object
CTX_LH_FUSIFORM_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_INSULA_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
CTX_LH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_LINGUAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_PARACENTRAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_LH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16,80,0,0,0,0.0,object
CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_PERICALCARINE_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_LH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
CTX_LH_PRECENTRAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_LH_PRECUNEUS_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_LH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_LH_UNKNOWN_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16,79,0,0,0,0.0,object
CTX_RH_BANKSSTS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_CUNEUS_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_CUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
CTX_RH_ENTORHINAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
CTX_RH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,77,0,0,0,0.0,object
CTX_RH_FUSIFORM_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_INSULA_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_LINGUAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,81,0,0,0,0.0,object
CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_PARACENTRAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_RH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_PERICALCARINE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_POSTCENTRAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_PRECENTRAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_PRECUNEUS_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_SUPRAMARGINAL_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
CTX_RH_TEMPORALPOLE_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
CTX_RH_UNKNOWN_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV1451_10_17_16,78,0,0,0,0.0,object
LEFT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16,78,0,0,0,0.0,object
LEFT_AMYGDALA_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_AMYGDALA_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
LEFT_CAUDATE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_CAUDATE_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_CEREBELLUM_CORTEX_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_CHOROID_PLEXUS_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV1451_10_17_16,81,0,0,0,0.0,object
LEFT_HIPPOCAMPUS_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_INF_LAT_VENT_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_INF_LAT_VENT_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_LATERAL_VENTRICLE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
LEFT_PALLIDUM_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_PALLIDUM_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
LEFT_PUTAMEN_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
LEFT_PUTAMEN_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
LEFT_THALAMUS_PROPER_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
LEFT_THALAMUS_PROPER_SIZE_UCBERKELEYAV1451_10_17_16,84,0,0,0,0.0,object
LEFT_VENTRALDC_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
LEFT_VENTRALDC_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
LEFT_VESSEL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
LEFT_VESSEL_SIZE_UCBERKELEYAV1451_10_17_16,66,0,0,0,0.0,object
NON_WM_HYPOINTENSITIES_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV1451_10_17_16,65,0,0,0,0.0,object
OPTIC_CHIASM_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
OPTIC_CHIASM_SIZE_UCBERKELEYAV1451_10_17_16,70,0,0,0,0.0,object
RIGHT_ACCUMBENS_AREA_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV1451_10_17_16,77,0,0,0,0.0,object
RIGHT_AMYGDALA_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_AMYGDALA_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
RIGHT_CAUDATE_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
RIGHT_CAUDATE_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
RIGHT_CEREBELLUM_CORTEX_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
RIGHT_CHOROID_PLEXUS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV1451_10_17_16,83,0,0,0,0.0,object
RIGHT_HIPPOCAMPUS_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
RIGHT_INF_LAT_VENT_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
RIGHT_PALLIDUM_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
RIGHT_PALLIDUM_SIZE_UCBERKELEYAV1451_10_17_16,79,0,0,0,0.0,object
RIGHT_PUTAMEN_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
RIGHT_PUTAMEN_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
RIGHT_THALAMUS_PROPER_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
RIGHT_THALAMUS_PROPER_SIZE_UCBERKELEYAV1451_10_17_16,81,0,0,0,0.0,object
RIGHT_VENTRALDC_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
RIGHT_VENTRALDC_SIZE_UCBERKELEYAV1451_10_17_16,82,0,0,0,0.0,object
RIGHT_VESSEL_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
RIGHT_VESSEL_SIZE_UCBERKELEYAV1451_10_17_16,67,0,0,0,0.0,object
WM_HYPOINTENSITIES_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
update_stamp_UCBERKELEYAV1451_10_17_16,3,0,0,0,0.0,object
EXAMDATE_DTIROI_04_30_14,495,0,0,0,0.0,object
VERSION_DTIROI_04_30_14,2,0,0,0,0.0,object
VISNAME_DTIROI_04_30_14,13,0,0,0,0.0,object
VISITNO_DTIROI_04_30_14,11,0,0,0,0.0,object
LONIUID_1_DTIROI_04_30_14,789,0,0,0,0.0,object
LONIUID_2_DTIROI_04_30_14,789,0,0,0,0.0,object
LONIUID_3_DTIROI_04_30_14,789,0,0,0,0.0,object
LONIUID_4_DTIROI_04_30_14,789,0,0,0,0.0,object
RUNDATE_DTIROI_04_30_14,9,0,0,0,0.0,object
STATUS_DTIROI_04_30_14,2,0,0,0,0.0,object
FA_CST_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_CST_R_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_ICP_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_ICP_R_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_ML_L_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_ML_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_SCP_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_SCP_R_DTIROI_04_30_14,784,0,0,0,0.0,object
FA_CP_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_CP_R_DTIROI_04_30_14,785,0,0,0,0.0,object
FA_ALIC_L_DTIROI_04_30_14,783,0,0,0,0.0,object
FA_ALIC_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_PLIC_L_DTIROI_04_30_14,784,0,0,0,0.0,object
FA_PLIC_R_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_PTR_L_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_PTR_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_ACR_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_ACR_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_SCR_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_SCR_R_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_PCR_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_PCR_R_DTIROI_04_30_14,784,0,0,0,0.0,object
FA_CGC_L_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_CGC_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_CGH_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_CGH_R_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_FX_ST_L_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_FX_ST_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_SLF_L_DTIROI_04_30_14,784,0,0,0,0.0,object
FA_SLF_R_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_SFO_L_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_SFO_R_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_IFO_L_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_IFO_R_DTIROI_04_30_14,785,0,0,0,0.0,object
FA_SS_L_DTIROI_04_30_14,781,0,0,0,0.0,object
FA_SS_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_EC_L_DTIROI_04_30_14,783,0,0,0,0.0,object
FA_EC_R_DTIROI_04_30_14,784,0,0,0,0.0,object
FA_UNC_L_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_UNC_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_FX_L_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_FX_R_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_GCC_L_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_GCC_R_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_BCC_L_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_BCC_R_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_SCC_L_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_SCC_R_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_RLIC_L_DTIROI_04_30_14,785,0,0,0,0.0,object
FA_RLIC_R_DTIROI_04_30_14,786,0,0,0,0.0,object
FA_TAP_L_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_TAP_R_DTIROI_04_30_14,787,0,0,0,0.0,object
FA_SUMGCC_DTIROI_04_30_14,788,0,0,0,0.0,object
FA_SUMBCC_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_SUMSCC_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_SUMCC_DTIROI_04_30_14,789,0,0,0,0.0,object
FA_SUMFX_DTIROI_04_30_14,786,0,0,0,0.0,object
MD_CST_L_DTIROI_04_30_14,785,0,0,0,0.0,object
MD_CST_R_DTIROI_04_30_14,783,0,0,0,0.0,object
MD_ICP_L_DTIROI_04_30_14,785,0,0,0,0.0,object
MD_ICP_R_DTIROI_04_30_14,787,0,0,0,0.0,object
MD_ML_L_DTIROI_04_30_14,784,0,0,0,0.0,object
MD_ML_R_DTIROI_04_30_14,780,0,0,0,0.0,object
MD_SCP_L_DTIROI_04_30_14,784,0,0,0,0.0,object
MD_SCP_R_DTIROI_04_30_14,781,0,0,0,0.0,object
MD_CP_L_DTIROI_04_30_14,781,0,0,0,0.0,object
MD_CP_R_DTIROI_04_30_14,779,0,0,0,0.0,object
