id,column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing_baseline,ppn_missing_all,source,cat,exclude,baseline
909,TMPMIDR04_BAIPETNMRC_09_12_16,float64,214,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
910,TMPINFL04_BAIPETNMRC_09_12_16,float64,167,417,0,236,0,0.8,0.95,BAIPETNMRC,PET (FDG),0,0
911,TMPINFR04_BAIPETNMRC_09_12_16,float64,215,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
912,FUSFRML04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
913,FUSFRMR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
914,LINGUALL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
915,LINGUALR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
916,PARAHIPL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
917,PARAHIPR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
918,PARISUPL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
919,PARISUPR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
920,PARIINFL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
921,PARIINFR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
922,PRECUNL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
923,PRECUNR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
924,CINGANT04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
925,CINGMID04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
926,CINGPST04_BAIPETNMRC_09_12_16,float64,166,417,0,236,0,0.8,0.95,BAIPETNMRC,PET (FDG),0,0
927,OCCMIDL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
928,OCCMIDR04_BAIPETNMRC_09_12_16,float64,215,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
929,OCCSUPL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
930,OCCSUPR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
931,OCCINFL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
932,OCCINFR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
933,THALAML04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
934,THALAMR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
935,FRTMEDL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
936,FRTMEDR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
937,SUPMRGL04_BAIPETNMRC_09_12_16,float64,215,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
938,SUPMRGR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
939,ANGULL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
940,ANGULR04_BAIPETNMRC_09_12_16,float64,167,417,0,236,0,0.8,0.95,BAIPETNMRC,PET (FDG),0,0
941,FRTMIDL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
942,FRTMIDR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
943,FRTSUPL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
944,FRTSUPR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
945,FRTSMEDL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
946,FRTSMEDR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
947,TMPSUPL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
948,TMPSUPR05_BAIPETNMRC_09_12_16,float64,100,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
949,TMPMIDL05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
950,TMPMIDR05_BAIPETNMRC_09_12_16,float64,155,417,0,247,0,0.81,0.96,BAIPETNMRC,PET (FDG),0,0
951,TMPINFL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
952,TMPINFR05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
953,FUSFRML05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
954,FUSFRMR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
955,PARAHIPL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
956,PARAHIPR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
957,PARISUPL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
958,PARISUPR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
959,PARIINFL05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
960,PARIINFR05_BAIPETNMRC_09_12_16,float64,154,417,0,247,0,0.81,0.96,BAIPETNMRC,PET (FDG),0,0
961,PRECUNL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
962,PRECUNR05_BAIPETNMRC_09_12_16,float64,155,417,0,247,0,0.81,0.96,BAIPETNMRC,PET (FDG),0,0
963,CINGANT05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
964,CINGMID05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
965,CINGPST05_BAIPETNMRC_09_12_16,float64,156,417,0,247,0,0.81,0.96,BAIPETNMRC,PET (FDG),0,0
966,OCCMIDL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
967,OCCMIDR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
968,OCCSUPL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
969,OCCSUPR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
970,OCCINFL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
971,OCCINFR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
972,THALAML05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
973,THALAMR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
974,FRTMEDL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
975,FRTMEDR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
976,ANGULR05_BAIPETNMRC_09_12_16,float64,156,417,0,247,0,0.81,0.96,BAIPETNMRC,PET (FDG),0,0
977,ANGULL05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
978,CALCARL05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
979,CALCARR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
980,LINGUALL05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
981,LINGUALR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
982,CEREB8L05_BAIPETNMRC_09_12_16,float64,101,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
983,CEREB8R05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
984,CERBCR2L05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
985,CERBCR2R05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
986,SUPMRGL05_BAIPETNMRC_09_12_16,float64,102,417,0,301,0,0.88,0.97,BAIPETNMRC,PET (FDG),0,0
987,SUPMRGR05_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
988,FRTMIDL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
989,FRTMIDR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
990,FRTSUPL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
991,FRTSUPR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
992,FRTSMEDL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
993,FRTSMEDR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
994,TMPSUPL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
995,TMPSUPR06_BAIPETNMRC_09_12_16,float64,243,417,0,159,0,0.7,0.93,BAIPETNMRC,PET (FDG),0,0
996,TMPMIDL06_BAIPETNMRC_09_12_16,float64,215,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
997,TMPMIDR06_BAIPETNMRC_09_12_16,float64,244,417,0,159,0,0.7,0.93,BAIPETNMRC,PET (FDG),0,0
998,TMPINFL06_BAIPETNMRC_09_12_16,float64,214,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
999,TMPINFR06_BAIPETNMRC_09_12_16,float64,243,417,0,159,0,0.7,0.93,BAIPETNMRC,PET (FDG),0,0
1000,FUSFRML06_BAIPETNMRC_09_12_16,float64,244,417,0,159,0,0.7,0.93,BAIPETNMRC,PET (FDG),0,0
1001,FUSFRMR06_BAIPETNMRC_09_12_16,float64,215,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
1002,LINGUALL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1003,LINGUALR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1004,PARAHIPL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1005,PARAHIPR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1006,PARISUPL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1007,PARISUPR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1008,PARIINFL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1009,PARIINFR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1010,PRECUNL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1011,PRECUNR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1012,CINGANT06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1013,CINGMID06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1014,CINGPST06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1015,OCCMIDL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1016,OCCMIDR06_BAIPETNMRC_09_12_16,float64,215,417,0,188,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
1017,OCCSUPL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1018,OCCSUPR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1019,OCCINFL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1020,OCCINFR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1021,THALAML06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1022,THALAMR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1023,FRTMEDL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1024,FRTMEDR06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1025,HIPPL06_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1026,HIPPR06_BAIPETNMRC_09_12_16,float64,243,417,0,159,0,0.7,0.93,BAIPETNMRC,PET (FDG),0,0
1027,INDGLBNDX_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1028,INDTEPNDX_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1029,PRECUNL07_BAIPETNMRC_09_12_16,float64,50,417,0,353,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
1030,CINGPST07_BAIPETNMRC_09_12_16,float64,50,417,0,353,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
1031,PARIINFR07_BAIPETNMRC_09_12_16,float64,50,417,0,353,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
1032,TMPMIDL07_BAIPETNMRC_09_12_16,float64,50,417,0,353,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
1033,CUNEUSL08_BAIPETNMRC_09_12_16,float64,50,417,0,353,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
1034,TMPMIDR08_BAIPETNMRC_09_12_16,float64,50,417,0,353,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
1035,TMPINFL09_BAIPETNMRC_09_12_16,float64,113,417,0,290,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1036,CINGPST09_BAIPETNMRC_09_12_16,float64,113,417,0,290,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1037,PRECUNL09_BAIPETNMRC_09_12_16,float64,113,417,0,290,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1038,PARIINFR09_BAIPETNMRC_09_12_16,float64,113,417,0,290,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1039,TMPINFL10_BAIPETNMRC_09_12_16,float64,113,417,0,290,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1040,PRECUNL10_BAIPETNMRC_09_12_16,float64,113,417,0,290,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1041,TMPINFL11_BAIPETNMRC_09_12_16,float64,56,417,0,347,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1042,OCCMIDL11_BAIPETNMRC_09_12_16,float64,56,417,0,347,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1043,CINGPST11_BAIPETNMRC_09_12_16,float64,56,417,0,347,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1044,CINGMID11_BAIPETNMRC_09_12_16,float64,56,417,0,347,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1045,TMPPOSR12_BAIPETNMRC_09_12_16,float64,36,417,0,367,0,0.96,0.99,BAIPETNMRC,PET (FDG),0,0
1046,CINGPSTR12_BAIPETNMRC_09_12_16,float64,36,417,0,367,0,0.96,0.99,BAIPETNMRC,PET (FDG),0,0
1047,FROITRN001_BAIPETNMRC_09_12_16,float64,116,417,0,287,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1048,FROITRN002_BAIPETNMRC_09_12_16,float64,92,417,0,311,0,0.89,0.97,BAIPETNMRC,PET (FDG),0,0
1049,FROITST001_BAIPETNMRC_09_12_16,float64,151,417,0,252,0,0.82,0.96,BAIPETNMRC,PET (FDG),0,0
1050,FROITST002_BAIPETNMRC_09_12_16,float64,114,417,0,289,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1051,FROIWHL001_BAIPETNMRC_09_12_16,float64,266,417,0,137,0,0.68,0.92,BAIPETNMRC,PET (FDG),0,0
1052,FROIWHL002_BAIPETNMRC_09_12_16,float64,205,417,0,198,0,0.75,0.94,BAIPETNMRC,PET (FDG),0,0
1053,FRPMSK001_BAIPETNMRC_09_12_16,float64,240,417,0,163,0,0.71,0.9,BAIPETNMRC,PET (FDG),0,0
1054,FRPMSK002_BAIPETNMRC_09_12_16,float64,302,417,0,100,0,0.63,0.87,BAIPETNMRC,PET (FDG),0,0
1055,FRTMSK003_BAIPETNMRC_09_12_16,float64,238,417,0,163,0,0.71,0.9,BAIPETNMRC,PET (FDG),0,0
1056,FRTMSK004_BAIPETNMRC_09_12_16,float64,301,417,0,100,0,0.63,0.87,BAIPETNMRC,PET (FDG),0,0
1057,FRTMSK005_BAIPETNMRC_09_12_16,float64,83,417,0,320,0,0.9,0.98,BAIPETNMRC,PET (FDG),0,0
1058,FRTMSK006_BAIPETNMRC_09_12_16,float64,172,417,0,230,0,0.79,0.95,BAIPETNMRC,PET (FDG),0,0
1059,FRTMSK007_BAIPETNMRC_09_12_16,float64,153,417,0,249,0,0.81,0.96,BAIPETNMRC,PET (FDG),0,0
1060,FRTMSK008_BAIPETNMRC_09_12_16,float64,119,417,0,284,0,0.86,0.97,BAIPETNMRC,PET (FDG),0,0
1061,FRTMSK009_BAIPETNMRC_09_12_16,float64,270,417,0,133,0,0.67,0.92,BAIPETNMRC,PET (FDG),0,0
1062,FRTMSK010_BAIPETNMRC_09_12_16,float64,213,417,0,190,0,0.74,0.94,BAIPETNMRC,PET (FDG),0,0
1063,FRTMSK011_BAIPETNMRC_09_12_16,float64,44,417,0,359,0,0.95,0.99,BAIPETNMRC,PET (FDG),0,0
1064,HCISUB1_BAIPETNMRC_09_12_16,float64,75,417,0,328,0,0.91,0.99,BAIPETNMRC,PET (FDG),0,0
1065,HCI99_BAIPETNMRC_09_12_16,float64,175,417,0,214,0,0.77,0.97,BAIPETNMRC,PET (FDG),0,0
1066,HCI_BAIPETNMRC_09_12_16,float64,353,417,0,0,0,0.51,0.73,BAIPETNMRC,PET (FDG),0,0
1067,NL1HIPP_BAIPETNMRC_09_12_16,float64,59,417,0,344,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1068,NL1PTEMP_BAIPETNMRC_09_12_16,float64,59,417,0,344,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1069,NL1PSTCG_BAIPETNMRC_09_12_16,float64,59,417,0,344,0,0.93,0.98,BAIPETNMRC,PET (FDG),0,0
1070,NL2PSTCG_BAIPETNMRC_09_12_16,float64,130,417,0,273,0,0.84,0.96,BAIPETNMRC,PET (FDG),0,0
1071,NL2PARI_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.98,BAIPETNMRC,PET (FDG),0,0
1072,NL3FRONT_BAIPETNMRC_09_12_16,float64,75,417,0,328,0,0.91,0.98,BAIPETNMRC,PET (FDG),0,0
1073,DECLADFR_BAIPETNMRC_09_12_16,float64,75,417,0,328,0,0.91,0.99,BAIPETNMRC,PET (FDG),0,0
1074,DECLADTMP_BAIPETNMRC_09_12_16,float64,75,417,0,328,0,0.91,0.99,BAIPETNMRC,PET (FDG),0,0
1075,LONGHCI_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1076,BSLVBM_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1077,ACI_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.98,BAIPETNMRC,PET (FDG),0,0
1078,MCSUVR_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1079,FNMPREC_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1080,FNAPREC_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1081,FNAPC_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1082,FEAPREC_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1083,FMAPREC_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1084,FMAPC_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1085,AVNEFRONT_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1086,AVNMFRONT_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1087,AVNAFRONT_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1088,AVEMTEMP_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1089,AVEATEMP_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1090,AVMAOCCIP_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1091,FEAPC2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1092,FEMPC2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1093,FMAPREC2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1094,FNAPARI2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1095,FNEHC2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1096,FNMTEMP2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1097,AVEATEMP2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1098,AVEMTEMP2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1099,AVMAFRNT2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1100,AVNATEMP2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1101,AVNEFRNT2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
1102,AVNMPREC2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1103,MMPLS_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1104,ICA_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1105,PCA2_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1106,PLSFDG01_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.98,BAIPETNMRC,PET (FDG),0,0
1107,HCI001_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.98,BAIPETNMRC,PET (FDG),0,0
1108,MCSUVRWM_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1109,MCSUVRWM2_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.99,BAIPETNMRC,PET (FDG),0,0
1110,HCI_2014_BAIPETNMRC_09_12_16,float64,402,417,0,0,0,0.51,0.72,BAIPETNMRC,PET (FDG),0,0
1111,SROI_BAIPETNMRC_09_12_16,float64,363,417,0,0,0,0.51,0.72,BAIPETNMRC,PET (FDG),0,0
1112,MCSUVRWM3_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.97,BAIPETNMRC,PET (FDG),0,0
1113,MCSUVRCERE_BAIPETNMRC_09_12_16,float64,0,819,0,0,0,1,0.97,BAIPETNMRC,PET (FDG),0,0
1114,CEREBELLUMGREYMATTER_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1115,WHOLECEREBELLUM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1116,ERODED_SUBCORTICALWM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
