column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing,source,cat,keep,numeric,categorical
ST25CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,832,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST25SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,243,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST25TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1474,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST25TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,665,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST26CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4365,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST26SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1868,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST26TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1174,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST26TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,458,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST27SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3914,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST28CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST29SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2529,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST2SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,838,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST30SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2723,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST31CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4815,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST31SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2475,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST31TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1111,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST31TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,460,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST32CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4685,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST32SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2024,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST32TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1210,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST32TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,470,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST33SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST34CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1940,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST34SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,880,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST34TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1231,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST34TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,561,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST35CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4569,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST35SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2529,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST35TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,962,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST35TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,393,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST36CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3053,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST36SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1376,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST36TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1022,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST36TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,454,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST37SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,7137,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST38CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3416,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST38SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1886,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST38TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,811,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST38TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,408,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST39CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3130,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST39SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1363,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST39TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1075,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST39TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,581,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST3SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,422,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST40CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4450,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST40SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1797,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST40TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1221,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST40TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,448,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST41SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST42SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1312,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST43CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2259,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST43SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,986,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST43TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1127,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST43TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,472,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST44CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1709,3,0,0,4789,0.376108626,UCSFFSX,MRI (Cross-sectional),1,1,0
ST44SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,581,3,0,0,4789,0.376108626,UCSFFSX,MRI (Cross-sectional),1,1,0
ST44TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1806,3,0,0,4789,0.376108626,UCSFFSX,MRI (Cross-sectional),1,1,0
ST44TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,672,3,0,0,4789,0.376108626,UCSFFSX,MRI (Cross-sectional),1,1,0
ST45CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2839,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST45SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1221,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST45TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1011,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST45TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,424,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST46CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1464,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST46SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,517,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST46TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1263,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST46TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,553,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST47CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2348,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST47SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1051,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST47TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1037,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST47TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,434,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST48CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1612,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST48SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1095,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST48TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,772,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST48TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,492,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST49CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3974,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST49SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2067,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST49TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,897,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST49TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,442,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST4SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,449,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST50CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2010,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST50SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,860,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST50TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1063,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST50TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,512,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST51CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4632,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST51SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2248,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST51TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1192,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST51TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,366,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST52CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3979,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST52SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1932,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST52TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1071,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST52TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,423,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST53SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2654,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST54CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2101,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST54SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,830,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST54TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1392,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST54TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,803,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST55CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4921,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST55SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2879,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST55TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,930,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST55TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,385,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST56CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,5353,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST56SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3035,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST56TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1023,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST56TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,371,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST57CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4702,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST57SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2538,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST57TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1047,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST57TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,461,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST58CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4422,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST58SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1902,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST58TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1216,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST58TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,389,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST59CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4321,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST59SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2178,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST59TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1070,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST59TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,387,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST5SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,452,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST60CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1986,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST60SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,432,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST60TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1869,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST60TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,750,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST61SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2778,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST62CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1091,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST62SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,467,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST62TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1341,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST62TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,447,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST63SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST64CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2437,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST64SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1902,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST64TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,687,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST64TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,601,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST65SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1884,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST66SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,647,4,0,0,4793,0.37650106,UCSFFSX,MRI (Cross-sectional),1,1,0
ST67SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST68SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,488,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST69SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,418,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST6SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,873,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST70SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,588,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST71SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1322,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST72CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1874,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST72SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,803,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST72TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1200,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST72TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,462,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST73CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1920,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST73SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,790,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST73TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1471,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST73TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,708,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST74CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3529,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST74SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1707,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST74TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1111,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST74TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,417,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST75SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2340,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST76SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,6485,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST77SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,4855,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST78SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3860,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST79SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,3872,0,0,0,8799,0.690605133,UCSFFSX,MRI (Cross-sectional),1,1,0
ST7SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1896,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST80SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2235,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST81CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST81SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST81TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST81TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1,0,0,0,12741,1,UCSFFSX,MRI (Cross-sectional),1,1,0
ST82CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2156,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST82SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1114,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST82TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,839,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST82TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,501,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST83CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1963,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST83SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,440,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST83TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,2296,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST83TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,793,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST84CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1053,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST84SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,315,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
ST84TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,object,1443,0,0,0,4789,0.375873165,UCSFFSX,MRI (Cross-sectional),1,1,0
